file_id,aritfact_id,slug,img_key,is_journal_article
14626724,13728898,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/b50ec29b0b8d076be7679c14d4365fb6.png,true
14626772,13728946,management-of-recurrent-lower-urinary-tract-infection-of-non-pregnant-non-catheterised-women-in-primary-and-secondary-care,artifacts/file/img/2db34dd34c00e63d9c5ffda66af18b75.png,false
14627031,13729205,connecting-youth-to-mental-health-supports,artifacts/file/img/62b392074e0704d2c6ffbfb9e2b10e8d.png,false
14628258,13730432,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/69eb45064b0c69a2eae140e2436e16e3.png,true
14628428,13730602,kimberly-erler-ot-phd-hec-c,artifacts/file/img/e6f40c66aa89b3a87bcd226cf65cf8a9.png,true
14629322,13731496,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/535df1ff2efb9c690a9c31065d349019.png,true
14629967,13732141,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/369a5bdd9140134ae3dc0602f5d4b9b7.png,true
14631948,13734122,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/33394150da55c03c514dcc3210cde193.png,true
14632575,13734749,royal-college-of-speech-and,artifacts/file/img/49c501f22ea02a25cb7a61fefae24fa1.png,true
14633372,13735546,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/1f1f4ec0c0ca041da8a202e0caab05dd.png,true
14633701,13735875,federal-register,artifacts/file/img/17cdd260a5f20b963e0859a828c278b1.png,true
14634593,13736767,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/6c43faf166be5f3b9874eb41e74c8135.png,true
14635045,13737219,corticosteroid-inhibits-differentiation-of-palmar-fibromatosis-derived-stem-cells-fscs-through-downregulation-of-transforming-growth-factor-_x03b21-tgf-_x03b21,artifacts/file/img/99df61da35f66d1df74773d10528b73d.png,true
14636475,13738649,notes-from-the-association-of,artifacts/file/img/812b09b87a089e8df7ca5298f303d81e.png,true
14637168,13739342,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/78cf47e7afa1320b3f7a67549ad3999d.png,true
14637692,13739866,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/22c55e63dc48e155d42005ddbc6ff43e.png,true
14639832,13742006,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/2838309a857c438d295db201c5287207.png,true
14641896,13744070,9,artifacts/file/img/03396565d0c8d5f535e71d3da3f64d5d.png,true
14642107,13744281,journal-of-community-hospital-internal-medicine-perspectives-journal-of-community-hospital-internal-medicine-perspectives,artifacts/file/img/e61ef10d4d1ba29fb166227a76fa5632.png,true
14642624,13744798,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/e21f827033378d8a527c18bb8ad4a31e.png,true
14642783,13744957,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/beaa2c06a16cc05589fd21510242be06.png,true
14643884,13746058,texas-society-of-psychiatric-physicians,artifacts/file/img/972d37563e3dcf4a2c4232d46bd4d7e3.png,true
14644705,13746879,journal-of-community-hospital-internal-medicine-perspectives-journal-of-community-hospital-internal-medicine-perspectives,artifacts/file/img/2e7b702ae4f720783bf52deeaccab30e.png,true
14645058,13747232,henry-ford-health-system-scholarly-commons-henry-ford-health-system-scholarly-commons,artifacts/file/img/ea2b101a5946de45759ec4a674eff6c2.png,true
14646008,13748182,bleeding-disorder-data-registry-reveals-racialethnic-disparities,artifacts/file/img/bb8d665c50cb8a88eceb60ac5d3a3971.png,true
14646499,13748673,moving-to-site-neutrality-in-commercial-insurance,artifacts/file/img/1b2a5a1e0bb1a6ded2b0c57c2cccbd88.png,false
14646613,13748787,poly-ic-and-sting-agonist-primed-dc-increase-lymphoid-tissue-polyfunctional-hiv-1-specifc-cd8-t-cells-and-limit-cd4-t-cell-loss-in-blt-mice,artifacts/file/img/ef927fa3254f65ceea405d96e5f55585.png,true
14646794,13748968,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/eea846824733cc3a338c916bd39eee89.png,true
14647279,13749453,using-data-and-qi-for,artifacts/file/img/1ee8e670ad3cea1f153a06b1d9cf08b3.png,false
14649326,13751500,asge-guideline-on-the-management-of-cholangitis,artifacts/file/img/967384d1d8684073a0f777ca328eddc0.png,true
14650365,13752539,the-clinician-educator-supplemental-guide,artifacts/file/img/984ac19d4bb9b1e6a6339e22616ea448.png,false
14651010,13753184,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/7ad0dbbde94c0be544b7474bebebcc06.png,true
14651255,13753429,acmg-statement,artifacts/file/img/1eec373bf4adc9e3847322985d02abe2.png,true
14651297,13753471,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/20c2e1c47ab7ddafff0b0cc3d456a2ba.png,true
14654259,13756433,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/4ad3c13e2a706eb126d7e2fb4153e715.png,true
14658886,13761060,graduate-medical-education-graduate-medical-education,artifacts/file/img/00db79208ca6821e81d24762dd35f9f2.png,true
14659314,13761488,american-society-for-gastrointestinal-endoscopy-guideline-on-informed-consent-for-gi-endoscopic-procedures,artifacts/file/img/263985c16772e80ed23fee40d538aa83.png,true
14660726,13762900,lauren-yauch-do-mph,artifacts/file/img/69c669efc91bc01ab346484e23879798.png,false
14660810,13762984,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/c950ac3a8ac39dc6f6ba240dd55d55ec.png,true
14660916,13763090,antibody-gene-transfer-treatment-drastically-improves-epidermal-pathology-in-a-keratitis-ichthyosis-deafness-syndrome-model-using-male-mice,artifacts/file/img/de29bd4f2e4787b87426f16139c521bc.png,true
14662168,13764342,aafa-sign-on-letter-urging-inclusion-of-emk-provision-in-faa-reauthorization-bill-15-may-2023,artifacts/file/img/c30c85df1f87d652180ab3b766babe1f.png,true
14662315,13764489,prepregnancy-counseling,artifacts/file/img/514efd6b52afdfd7e8535524934a687a.png,true
14662598,13764772,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/175e51741f5830323b2c9ea51b093236.png,true
14663659,13765833,physiotherapy-july-september-2019,artifacts/file/img/52f520959cacea82a6a4677d31a1671c.png,false
14664335,13766509,obesity-weight-loss-lifestyle-interventions-and-autosomal-dominant-polycystic-kidney-disease,artifacts/file/img/611e216a6662b2999d2b7cc6e4c45954.png,true
14666545,13768719,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/7bba1404a477aaaab1d0c32a9a6d237b.png,true
14666797,13768971,building-a-hospital-addiction,artifacts/file/img/5a50a5f7d19a74404f6b9b6ea6164436.png,false
14667759,13769933,family-recovery-journey,artifacts/file/img/be4c0506bef7b720fb3ef026e28de829.png,true
14668442,13770616,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/979b56b79a684c3ee6367925ff7a5c60.png,true
14668872,13771046,differentiating-between-ebp-research-and-quality-improvement,artifacts/file/img/c88532106a99338e42e3e8aaf9744c8c.png,true
14670500,13772674,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/ea6093b19b7a4cb0f36f8bfc721ef480.png,true
14671309,13773483,helping-young-fathers-across-the-transition-to-parenthood,artifacts/file/img/57375b14ec625c97bf5f64697a811436.png,true
14671844,13774018,supreme-court-of-the-united-states,artifacts/file/img/32ea6c84941556678dcc222594027630.png,false
14672378,13774552,management-of-copd-exacerbations,artifacts/file/img/4d10280b41ced3ff505faae633b06a3a.png,true
14672406,13774580,impacts-and-burden-of-niemann-pick-type-c,artifacts/file/img/a180201d795ae4cbd660aefdb489c0c8.png,true
14674913,13777087,canadian-journal-of-diabetes,artifacts/file/img/65d04767697063fa6a46aca439e9f5cc.png,true
14675380,13777554,outpatient-visits-at-a-geriatric-psychiatry-clinic-during-the-covid-19-pandemic,artifacts/file/img/5dd04633136c99d82643a6f748f7ec9d.png,true
14675552,13777726,cost-effectiveness,artifacts/file/img/bc455a2931169553bad1263bdfef32b2.png,false
14676907,13779081,tackling-loneliness-through-the-built-environment,artifacts/file/img/aa543029854d701fd5045aee075cd0ea.png,false
14677123,13779297,amryt-virtual-capital-markets-event,artifacts/file/img/ffa41009c8b5d2a8791f1c8f29bd800d.png,false
14677518,13779692,functional-rehabilitation-for-nonsurgical-treatment-of-acute-achilles-tendon-rupture,artifacts/file/img/60fbb0646632df4da7aa0d7bc3b5411d.png,true
14680235,13782409,issues-of-viral-variants-and-vaccine-efficacy,artifacts/file/img/2c188099dc2112342eb5395c802c23ea.png,true
14680815,13782989,journal-of-community-hospital-internal-medicine-perspectives-journal-of-community-hospital-internal-medicine-perspectives,artifacts/file/img/9d6661f7478abae9089aa31925226b85.png,true
14680941,13783115,disclosure-of-sex-when-incidentally-revealed-as-part-of-preimplantation-genetic-testing-pgt,artifacts/file/img/eb62a69e9d1c4b94d92a32279e2a14d4.png,true
14682241,13784415,rapport-annuel-integre,artifacts/file/img/1b82b2b9a231b2c33aa434f3bde7a05e.png,false
14684214,13786388,the-microbiota-of-the-vulva-and-vagina,artifacts/file/img/04f804ced7de827c873146493b840dbe.png,true
14684701,13786875,adaptation-and-mitigation-strategies-for-climate-change,artifacts/file/img/6d0c357f904cd9ba3492aa03c73c0f14.png,true
14685186,13787360,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/5a783cdd30a2fc90c26dd118f6bea290.png,true
14685361,13787535,rehab-in-review,artifacts/file/img/799e28894d0568575621079ff74a31dc.png,true
14686229,13788403,concept-note-community-of-practice,artifacts/file/img/332e82d34157d598a5c89f01d6d32f53.png,false
14686770,13788944,journal-of-community-hospital-internal-medicine-perspectives-journal-of-community-hospital-internal-medicine-perspectives,artifacts/file/img/e39b565d4242be5ca70bc6feb380402d.png,true
14687599,13789773,interventions-to-decrease-food-insecurity,artifacts/file/img/270d46d2d9ce6a2d5def8a12fea9b52b.png,false
14689504,13791678,cua-guideline,artifacts/file/img/332892965c4eef8b21261e4a84266727.png,true
14690203,13792377,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/32998203ae87f39bd7da05cfa23fbddd.png,true
14692524,13794698,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/798e1af874a4826586685b9b0fa6865b.png,true
14693733,13795907,statistical-methods-for-genetics-genomics,artifacts/file/img/743f3eebaab5ba90231121d657105968.png,false
14694036,13796210,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/83ac38d89ffb8d5c88d2bd8842a269b4.png,true
14694599,13796773,performance-analysis-and-fine-tuning-possibilities-of-dlr-based-ice-prevention-method-according-to,artifacts/file/img/5a4c55a9e57acc8f079ad8533edca34a.png,true
14696103,13798277,narrowed-time-limits-and-expanded-work-requirements,artifacts/file/img/ee6843d68309be10599e22d05df24e2e.png,true
14697335,13799509,department-of-anesthesia,artifacts/file/img/47665cdcdf77f774e56b201bca93e055.png,false
14698711,13800885,relating-franck-condon-blockade-to-redox-chemistry-in-the-single-particle-picture,artifacts/file/img/363afbefcd63ad9f77769ec9a33d96ba.png,true
14699020,13801194,avis-de-reunion-proces-verbal,artifacts/file/img/a547edc986ca0683b9b237c14be02787.png,false
14700929,13803103,context-dependent-choice-and-evaluation-in-real-world-consumer-behavior,artifacts/file/img/c8aa1739b659db97e530597170c85089.png,true
14701434,13803608,fast-and-accurate-bayesian-polygenic-risk-modeling-with-variational-inference,artifacts/file/img/ae19ae19c22e82bdd8a2fe2ca55e81c8.png,true
14701653,13803827,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/640909ac2d91841c0871c1a8dbe01b35.png,true
14703029,13805203,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/ea3e92a1d8567d892704f26ab06f2cf2.png,true
14703486,13805660,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/1f8647cee05bc06240610bd8bcc311ba.png,true
14704067,13806241,family-trauma-and-stressors-homelife-stressors-and-their-long-term-impact,artifacts/file/img/b6971d63d55c8f0d4301c6e286fa19ab.png,true
14704103,13806277,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/7049ffc62f92b2e7acf3ce0ced7253c7.png,true
14705478,13807652,title-page,artifacts/file/img/84c5b534b0bba8122a9689b0176fdfa0.png,true
14705881,13808055,leveraging-community-expertise-to-advance-health-equity,artifacts/file/img/45d0ce5229cfb0dd30dc2c25a489c629.png,false
14705958,13808132,business-growth-in-new-york-city-during-the-covid-19-pandemic,artifacts/file/img/2fd4ca6b972391daca1d7108b8583cdd.png,true
14706379,13808553,colaboracion-amplia-la-capacitacion-de-lactancia-para-los-pediatras-un-breve-vistazo,artifacts/file/img/47b2b154cda582dd5c2bbcd435489570.png,false
14708093,13810267,exploring-friends-parents-and-family-friends-as-natural-mentors-for-youth,artifacts/file/img/a19c312e9e3382f5e4bb1ea757cb11d0.png,true
14708290,13810464,ppa-testimony-1026,artifacts/file/img/2aff57e5d28e79bd9242a7cfb213ea53.png,false
14708534,13810708,supreme-court-of-the-united-states,artifacts/file/img/4528a2f464442fc32554e25062ce5f6f.png,true
14708564,13810738,post-treatment-support-for-women-with-cervical-cancer,artifacts/file/img/9441452c0b7217569153df2926442f55.png,true
14708716,13810890,international-journal-of-cardiology,artifacts/file/img/0698304728561a779c1cbee3caa926cb.png,true
14708717,13810891,changing-patient-mindsets-about-non-life-threatening-symptoms-during-oral-immunotherapy,artifacts/file/img/46848cd048386245dd8d1d238b58b171.png,true
14709700,13811874,understanding-agoraphobic-avoidance,artifacts/file/img/94edbb2e2cf11c574a5cc610bee3af08.png,true
14709951,13812125,roadmap-for-researchers,artifacts/file/img/f170a0ea6f1b9ab7fd177fd7b51e5b31.png,false
14710598,13812772,presentation-title,artifacts/file/img/c3c80bc2d754259ece58d543cad49cdf.png,false
14710661,13812835,crisis-in-services,artifacts/file/img/765a91a7a2ce9e86e006c869d46d5964.png,false
14711387,13813561,treatment-recommendations-for-active-severe-or-active-nonsevere-gpampa,artifacts/file/img/80af8710b808e1044054f3061ceede62.png,true
14711470,13813644,allergy-facts-and-figures,artifacts/file/img/29b5cef23ae28fba712367c3b0520895.png,true
14711797,13813971,update,artifacts/file/img/66147095e54bc1548c9e9043c8aa58be.png,true
14712062,13814236,research-article-open-access,artifacts/file/img/1fbc1e6f2b873ef110f90aefba97bee9.png,true
14712188,13814362,sexual-intimacy-and-parkinsons,artifacts/file/img/3512fa34f06dd4885c608e5f0762bc2a.png,true
14712333,13814507,co-funded-by-the-water-research-commission-the-bill-and-melinda-gates-foundation-and-the-nicd,artifacts/file/img/c0551674d71606f70dcaea0068cbcbd9.png,true
14713516,13815690,research-open-access,artifacts/file/img/747a246ec349358814769212a01c6106.png,true
14717375,13819549,efca-newsletter,artifacts/file/img/023f0475d1877bab1cc1e805572b22ab.png,false
14717566,13819740,research-priorities-in-childrens-cancer,artifacts/file/img/c2263d30c2a7de22385fe5a5d9155dd6.png,false
14718866,13821040,robustness-and-sample-complexity-of-model-based-marl-for-general-sum-markov-games,artifacts/file/img/034ba1a1e06dd85dc6878fe696938e30.png,true
14720112,13822286,looking-to-the-southern-direction,artifacts/file/img/9ab382a0223b0322f426de4b96ed7a95.png,false
14720122,13822296,patient-input-template-for-cadth-reimbursement-reviews,artifacts/file/img/4ce568bfb5dc894d95a0ced210449b33.png,true
14720508,13822682,let-us-know-how-access-to-this-document-benefits-you,artifacts/file/img/bb2b036b439481414c685473316fec9a.png,true
14721096,13823270,canadian-journal-of-diabetes,artifacts/file/img/e0c9baa360161388ebca9bd30f6e2469.png,true
14721598,13823772,let-us-know-how-access-to-this-document-benefits-you,artifacts/file/img/c3907bd491dd1725df2d73dd5163663d.png,true
14721696,13823870,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/4b08418285523dd685dffbf10e457b9e.png,true
14721796,13823970,aboveground-and-belowground-tree-biomass-and-carbon-stocks-in-the-miombo-woodlands-of-the-copperbelt-in-zambia,artifacts/file/img/043fae6b6ba8eedae5abee0318d4a0ea.png,true
14722092,13824266,journal-of-substance-abuse-treatment,artifacts/file/img/7b8faed6b5b4d82e87705ee7c230300f.png,true
14722939,13825113,the-national-academies-press,artifacts/file/img/127f9148bc0fc505850a253a0bc90c8d.png,false
14723172,13825346,journal-of-the-mechanical-behavior-of-biomedical-materials,artifacts/file/img/ac4190522d17c6346f397be0e256e38f.png,true
14723212,13825386,consideration-of-funding-proposals,artifacts/file/img/4eaa7974bd42156cb3c395f5c225c658.png,true
14723685,13825859,covid-19-special-public-health-surveillance-bulletin,artifacts/file/img/bd0dcc2bc9ab866903ddad3507c9918d.png,true
14724089,13826263,new-zealand-college-of-midwives-journal,artifacts/file/img/57ab2140a120d59b88e82bc710413dd9.png,true
14724506,13826680,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/280a533bd1c97e2bf8c7680880f76abc.png,true
14725426,13827600,chatgpt-4-introduction-a-chatgpt-4-capacites-multimodales-accessibilite-et-intuitivite-limites-et-dependances-objectifs-et-applications-point-de-vigilance,artifacts/file/img/e244806ce45e2581187aa04800a83ed8.png,true
14725684,13827858,supply-of-clozapine-and-depot-antipsychotics-for-patients-during-covid-19-outbreak,artifacts/file/img/b4105cbf02ac93feda468bdea26f1827.png,true
14727506,13829680,let-us-know-how-access-to-this-document-benefits-you,artifacts/file/img/617f2275de68b44fb2bfe7c812de2c0d.png,true
14727926,13830100,a-report-in-response-to-the-fourth-national-dementia-strategy-consultation,artifacts/file/img/0acae6d46536f0f98cc979eb855c7755.png,false
14728281,13830455,fostering-equity,artifacts/file/img/0a6df2475b042ebcca48b615bf7fd630.png,false
14729405,13831579,tilt-corrections-for-normal-mode-observations-on-ocean-bottom-seismic-data-an-example-from-the-pi-lab-experiment,artifacts/file/img/da08a8aad391500078b03c8eece73758.png,true
14730466,13832640,undergraduate-medical-education-office-newsletter,artifacts/file/img/e07c5818bb82858f6867b8c18e1e59f5.png,false
14731159,13833333,the-mental-health-of-those-who-serve-canada,artifacts/file/img/3998ca013c6155128d2c6ba9025be50d.png,true
14734227,13836401,let-us-know-how-access-to-this-document-benefits-you,artifacts/file/img/6f8d3a83ec83c96ac96accaafb8c501f.png,true
14734848,13837022,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/ffa3d7a7ba3aec7dabc2ce88f9f11c25.png,true
14737805,13839979,what-do-health-literacy-and-cultural-competence-have-in-common-calling-for-a-collaborative-health-professional-pedagogy,artifacts/file/img/d5a41f355de9f73853f89a5a302fdc9f.png,true
14738792,13840966,senate-state-affairs-committee-testimony-by-john-t,artifacts/file/img/f2340df8218ea9f4bde08ae8468bedd9.png,true
14739050,13841224,moving-along,artifacts/file/img/575d5e40e07cfe1da6cde63d39e28447.png,true
14739346,13841520,someone-on-my-level,artifacts/file/img/d861fde249eb495a84a78faf18c1ac86.png,true
14739568,13841742,bmc-primary-care,artifacts/file/img/b148332acf03b4afe957483167f30f99.png,true
14741972,13844146,clinical-characteristics-outcomes-and-epidemiology-of-pregnant-women-hospitalised-with-covid-19-in-south-africa-foreword,artifacts/file/img/19c961806e6acf9b2b28891cad86a7a8.png,true
14742089,13844263,the-language-of-change-among-criminal-justice-clients,artifacts/file/img/ff7c78f52528a4dd74f536f046a5efd2.png,true
14743333,13845527,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/812aa621b5e021cda67ee9715913f6c0.png,true
14744286,13846480,co-funded-by-the-water-research-commission-the-bill-and-melinda-gates-foundation-and-the-nicd,artifacts/file/img/257602243c1902e6c7d872f07b79df0a.png,false
14748502,13850676,chimeric-peptide-ep45-as-a-dual-agonist-at-glp-1-and-npy2r-receptors,artifacts/file/img/7df3536528e55ecda9753baa626c47c1.png,true
14748740,13850914,annual-report-2016,artifacts/file/img/4edb8846eb150389f4d14399170ad3eb.png,false
14749583,13851757,training-trainers,artifacts/file/img/c583029414f7d4e1d29a6a9b5603d72f.png,true
14750089,13852263,ot-medicare-part-b-evaluation-checklist-quality-measures,artifacts/file/img/1040c5f384c08edc8477459e447b3bc9.png,false
14750703,13852877,henry-ford-health-scholarly-commons-henry-ford-health-scholarly-commons,artifacts/file/img/74ac995c98a368016beb59d8be4bf024.png,true
14752238,13854412,31-international-symposium-on-alsmnd-theme-11,artifacts/file/img/b181c2a0ce3503352c5ac79cb276b17a.png,true
14754179,13856353,statistical-modeling-of-the-number-of-deaths-of-children-in-bangladesh,artifacts/file/img/1f908c062d11986b47a50c77141ec82f.png,true
14754764,13856938,reemergence-of-pathogenic-autoantibody-producing-b-cell-clones-in-myasthenia-gravis-following-b-cell-depletion-therapy,artifacts/file/img/d7c6a840311ce36f329626f86242b11a.png,true
14762212,13864386,with-fao-for-thailand-cambodia-lao-pdr-malaysia-philippines-viet-nam,artifacts/file/img/5355ccefa8370794cfe5e2ae8b998f54.png,false
14763415,13865589,canadian-journal-of-diabetes,artifacts/file/img/18a5bee75500d4f2b6e2775b3da9f894.png,true
14764148,13866322,consideration-of-funding-proposals,artifacts/file/img/b8faeb4620b6f4c3a9035acecb486d6e.png,true
14765039,13867213,transitions-guide-development-process,artifacts/file/img/d8ab576b3f5c8f1d68a8e066c2daa831.png,false
14765477,13867651,cultivating-resilience,artifacts/file/img/bf0b22f5b0d5aab217f2dc6c99f23a84.png,false
14769088,13871262,projet-sur-linclusion,artifacts/file/img/a68fd58b3c1886bdbe1a3c809081567f.png,false
14774043,13876217,paramedic,artifacts/file/img/a6e3c2bce15e9c3fabcf80a9a996f39e.png,true
14775822,13877996,1-title,artifacts/file/img/29f09b1abb41a72b57fc236cb650df1d.png,false
14776203,13878377,substance-abuse-and-mental-health-services-administration-center-for-behavioral-health-statistics-and-quality-rockville-maryland,artifacts/file/img/aa47fab8f2a7ce3063817121e54baae4.png,false
14776505,13878679,the-use-of-transgenic-animals-in-the-study-of-colitis,artifacts/file/img/c0e905ecfe9d3cca1839c6cdffe785df.png,false
14777206,13879380,response-matrix-for-agriculture-and-food-security-sector-guide,artifacts/file/img/89dbc1d44984947c586c3312aa9dd01f.png,false
14779341,13881515,united-states,artifacts/file/img/c451f10d59ecc441050b2b0abd0bee85.png,false
14779748,13881922,source-model-and-characteristics-of-the-27-july-2022-m-70-northwestern-luzon-earthquake-philippines,artifacts/file/img/a1b50650f7cf19f4fe813d03b5d9a055.png,true
14784467,13886641,united-states,artifacts/file/img/fe978de2797cc3f8c429248b366a3b28.png,false
14787001,13889175,co-rona-vi-rus-d-isease,artifacts/file/img/b300a9655d37521da2006c134c8fe3b5.png,true
14790483,13892657,sumner-m,artifacts/file/img/cbb5ceb562741eb789d26399fd547f89.png,false
14793728,13895902,jama-netw-open,artifacts/file/img/e20eac3546cc13b7939f735acf4f26ae.png,false
14794041,13896214,immunization-financing-in-africa-mozambique,artifacts/file/img/4a5e8b3420afd5bbdb7b6f24f7cf71b1.png,false
14795968,13898142,global-mpi-country-briefing-2023,artifacts/file/img/6bf46b13005fd22232c64e32e81ca960.png,true
14796711,13898885,synthese-technique-des-donnees-actuelles-publiees-sur-la-vaccination-anti-hpv-a-dose-unique,artifacts/file/img/e5a1e827c5cd2f5e3f4175b36dbeceb4.png,true
14796790,13898964,global-mpi-country-briefing-2023,artifacts/file/img/0351110a896b6174bb3d8f2bb63ba861.png,true
14797619,13899793,parkinson-association-of-alberta-quarterly-magazine-fall-2023,artifacts/file/img/f6b03b101953d0cabddb65b6e2abf34b.png,false
14798596,13900770,policy-brief,artifacts/file/img/ae626fea719b0cc39c3c1258edea2a85.png,false
14800207,13902381,planning-and-enabling-meaningful-public-and-patient-involvement-in,artifacts/file/img/1d1f17290c04c0a9dff574ca97284d30.png,false
14800404,13902578,pre-budget-submission,artifacts/file/img/581c4d8ab8eb6655e55064a671ae3812.png,false
14801994,13904176,estrategia-de-vacunacion-covid-19-en-espana,artifacts/file/img/02340f140f7995e9e791dd849ca64b71.png,true
14802272,13904446,aota-model-continuing-competence-requirements-a-resource-for-state-occupational-therapy,artifacts/file/img/b5086e5b9851312ead77f8d6cd705249.png,true
14804553,13906727,krc-newsflash,artifacts/file/img/542976d0383990d39d2daead641ec312.png,false
14806931,13909105,appendix-a,artifacts/file/img/e53f1979de421c4eddefd96a1a3d1c6f.png,true
14808498,13910672,resilience-to-fluvial-flooding,artifacts/file/img/13318fa2928aca0aa0d50d41ee2dc2e0.png,false
14809231,13911405,graduate-medical-education-graduate-medical-education,artifacts/file/img/46e40c526fec4ab7ca023a5584bda80d.png,true
14813293,13915467,coph-research-references-1-quarter-2021,artifacts/file/img/84d39338e83705c275ec839db47bb495.png,false
14815569,13917743,literature-review,artifacts/file/img/23ca1f9817689bbb0d9acf7b4fa3b3d1.png,false
14815690,13917864,sintesis-tecnica-de-la-evidencia-actual-publicada-sobre-la-vacunacion-de-dosis-unica-contra-el-vph,artifacts/file/img/4ab60f98740fc6cf6616c00702cf6a6f.png,true
14815728,13917902,global-mpi-country-briefing-2023,artifacts/file/img/57664ec749241184e1af9ce8bcb1c283.png,true
14816144,13918318,comprehensive-healthcare-inspection-of-the-miami-va-healthcare-system-in-florida,artifacts/file/img/c2ba3d15ce3d181eea8f116dafd51148.png,true
14816174,13918348,global-mpi-country-briefing-2023,artifacts/file/img/1dd33208b771dd696315aaf305d06cc0.png,true
14816326,13918500,assessing-the-impact-of-arts-and-creativity-interventions-for-older-people,artifacts/file/img/891317ab5368a523af7d9f0750c1bd4d.png,false
14816816,13918990,global-mpi-country-briefing-2023,artifacts/file/img/66a44d83a281b498311e94a7391d0176.png,true
14818352,13920526,le-ministere-de-la-sante-du-malawi-biomerieux-et-pfizer-creent-la-premiere,artifacts/file/img/6c6d408adbe7c56a1488625bb74ff8c3.png,true
14819347,13921521,publication-list,artifacts/file/img/5b7da1e9b09eebddf99640745da2ec9a.png,true
14820750,13922924,oshas-enforcement-of-silica-standards,artifacts/file/img/b89446b0d38f25f53ecc08648819d5fe.png,true
14823893,13926067,ppmi-scientific-update,artifacts/file/img/766755941d6848d30438dd161e8d85c3.png,true
14823915,13926089,world-heart-report-2024,artifacts/file/img/1388d140ff53ba1248e5b2380082d611.png,false
14827160,13929334,diabetes-in-canada,artifacts/file/img/8e7b0db8c78ad3b5962a92b113b53e2b.png,false
14828059,13930233,canadian-journal-of-diabetes,artifacts/file/img/a09a16815b4c921c144aa0d32c21a414.png,true
14829268,13931442,progress-in-biomarker-and-therapy-research,artifacts/file/img/4fd5e160d0dab0a88e717bf4b8f94e27.png,false
14829516,13931690,foraging-and-mating-behaviors-of-hypsignathus-monstrosus-at-the-bat-human-interface-in-a-central-african-rainforest,artifacts/file/img/55e75f542eaf2c5d576239c0c1db134c.png,true
14829884,13932058,diabetes-in-ontario,artifacts/file/img/8702ae2e74f484dd1f0e723764cb3596.png,false
14830603,13932777,vaping,artifacts/file/img/5923e9d9e06e055b1babdaadd80d2043.png,true
14830815,13932989,call-to-action-for-the-new-eu-legislature-2024-2029,artifacts/file/img/f73453a5c41cb79899ea07c8b9113da6.png,true
14831014,13933188,global-mpi-country-briefing-2023,artifacts/file/img/08c26d5d75a7e0f3373d09d0d9579cbb.png,true
14831624,13933798,study-protocol-open-access,artifacts/file/img/085bdb24c008c1902ebd8276048635bc.png,true
14833912,13936086,les-pratiques-enseignantes-pour-soutenir,artifacts/file/img/5147968cd0318356ffb3f1f63342aefd.png,true
